plan_id,brand_name,display_name,type,tariff_type,supply_c_per_day,single_rate_c_per_kwh,feed_in_c_per_kwh,controlled_load_c_per_kwh,pay_on_time_only,plan_doc_url
GLO1054004MRE1@EME,Globird Energy,BOOST Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1054004MRE1@EME
GLO1054008MRE1@EME,Globird Energy,GLOSAVE Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054008MRE1@EME
GLO1054012MRE1@EME,Globird Energy,ULTRASAVE Residential (Flat Rate)-SAPN,MARKET,SINGLE_RATE,,43.6,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054012MRE1@EME
GLO1054003MRE1@EME,Globird Energy,BOOST Residential (Flexible Rate CTL)-SAPN,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1054003MRE1@EME
GLO1054006MRE1@EME,Globird Energy,GLOSAVE Residential (Flat Rate)-SAPN,MARKET,SINGLE_RATE,,42.6,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054006MRE1@EME
GLO1054010MRE1@EME,Globird Energy,GLOSAVE Residential (Flexible RESELE)-SAPN,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054010MRE1@EME
GLO1054011MRE1@EME,Globird Energy,ULTRASAVE Residential (Flat Rate CTL Load)-SAPN,MARKET,SINGLE_RATE,,43.6,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054011MRE1@EME
GLO1054014MRE1@EME,Globird Energy,ULTRASAVE Residential (Flexible Rate)-SAPN,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054014MRE1@EME
GLO1054005MRE1@EME,Globird Energy,GLOSAVE Residential (Flat Rate CTL Load)-SAPN,MARKET,SINGLE_RATE,,42.6,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054005MRE1@EME
GLO1054001MRE1@EME,Globird Energy,BOOST Residential (Flat Rate CTL Load)-SAPN,MARKET,SINGLE_RATE,,41.4,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1054001MRE1@EME
GLO1054009MRE1@EME,Globird Energy,GLOSAVE Residential (Flexible RESELE CTL)-SAPN,MARKET,TIME_OF_USE,,,44.0,,True,https://www.energymadeeasy.gov.au/plan?id=GLO1054009MRE1@EME
GLO1054002MRE1@EME,Globird Energy,BOOST Residential (Flat Rate)-SAPN,MARKET,SINGLE_RATE,,41.4,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO1054002MRE1@EME
GLO964319SRE1@EME,Globird Energy,Resi Standing Offer Prices (Flex Rate CTL)-SAPN,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO964319SRE1@EME
GLO964316SRE1@EME,Globird Energy,Resi Standing Offer Prices (Flat Rate)-SAPN,STANDING,SINGLE_RATE,,39.5,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO964316SRE1@EME
GLO964317SRE1@EME,Globird Energy,Resi Standing Offer Prices (Flat Rate CTL)-SAPN,STANDING,SINGLE_RATE,,39.5,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO964317SRE1@EME
GLO964320SRE1@EME,Globird Energy,Resi Standing Offer Prices (Flex Rate RELE)-SAPN,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO964320SRE1@EME
GLO964321SRE1@EME,Globird Energy,Resi Standing Offer Prices (Flex Rate RELE CTL)-SAPN,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO964321SRE1@EME
GLO964318SRE1@EME,Globird Energy,Resi Standing Offer Prices (Flex Rate)-SAPN,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=GLO964318SRE1@EME
LUM23556SBE18@EME,Lumo Energy (SA),Standing Offer,STANDING,SINGLE_RATE,,43.78,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM23556SBE18@EME
LUM1002054SBE2@EME,Lumo Energy (SA),Standing Offer Flat Rate (TOU Seasonal),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM1002054SBE2@EME
LUM21992SBE16@EME,Lumo Energy (SA),Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM21992SBE16@EME
LUM19152SRE20@EME,Lumo Energy (SA),Standing Offer,STANDING,SINGLE_RATE,,40.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM19152SRE20@EME
LUM1002049SRE2@EME,Lumo Energy (SA),Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM1002049SRE2@EME
LUM19153SRE18@EME,Lumo Energy (SA),Standing Offer,STANDING,SINGLE_RATE,,40.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM19153SRE18@EME
LUM19143SBE17@EME,Lumo Energy (SA),Standing Offer,STANDING,SINGLE_RATE,,43.78,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM19143SBE17@EME
LUM145168SRE14@EME,Lumo Energy (SA),Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM145168SRE14@EME
LUM1002050SBE2@EME,Lumo Energy (SA),Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM1002050SBE2@EME
LUM23557SBE18@EME,Lumo Energy (SA),Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM23557SBE18@EME
LUM763405SBE7@EME,Lumo Energy (SA),Standing Offer (Seasonal Demand),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM763405SBE7@EME
LUM145165SRE15@EME,Lumo Energy (SA),Standing Offer (TOUCL),STANDING,SINGLE_RATE,,40.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM145165SRE15@EME
LUM1002051SBE2@EME,Lumo Energy (SA),Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM1002051SBE2@EME
LUM1002053SRE2@EME,Lumo Energy (SA),Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM1002053SRE2@EME
LUM145166SRE14@EME,Lumo Energy (SA),Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM145166SRE14@EME
LUM1002052SBE2@EME,Lumo Energy (SA),Standing Offer Flat Rate (Seasonal Demand),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM1002052SBE2@EME
LUM145292SBE13@EME,Lumo Energy (SA),Standing Offer (TOU Seasonal),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM145292SBE13@EME
LUM203096MBE20@EME,Lumo Energy (SA),Lumo Basic (Seasonal Demand),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203096MBE20@EME
LUM203116MBE23@EME,Lumo Energy (SA),Lumo Basic,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203116MBE23@EME
LUM203107MRE22@EME,Lumo Energy (SA),Lumo Basic (TOUCL),MARKET,SINGLE_RATE,,36.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203107MRE22@EME
LUM203104MBE20@EME,Lumo Energy (SA),Lumo Basic (TOU Seasonal),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203104MBE20@EME
LUM203103MRE20@EME,Lumo Energy (SA),Lumo Basic,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203103MRE20@EME
LUM203101MRE24@EME,Lumo Energy (SA),Lumo Basic,MARKET,SINGLE_RATE,,36.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203101MRE24@EME
LUM203100MBE21@EME,Lumo Energy (SA),Lumo Basic,MARKET,SINGLE_RATE,,39.35,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203100MBE21@EME
LUM203091MBE21@EME,Lumo Energy (SA),Lumo Basic,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203091MBE21@EME
LUM203109MRE22@EME,Lumo Energy (SA),Lumo Basic,MARKET,SINGLE_RATE,,36.95,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203109MRE22@EME
LUM203090MBE23@EME,Lumo Energy (SA),Lumo Basic,MARKET,SINGLE_RATE,,39.35,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203090MBE23@EME
LUM203089MRE20@EME,Lumo Energy (SA),Lumo Basic,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=LUM203089MRE20@EME
RED1002056SRE2@EME,Red Energy,Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED1002056SRE2@EME
RED21275SBE14@EME,Red Energy,Standing Offer,STANDING,SINGLE_RATE,,43.78,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED21275SBE14@EME
RED145172SRE13@EME,Red Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED145172SRE13@EME
RED1002060SBE2@EME,Red Energy,Standing Offer Flat Rate (Seasonal Demand),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED1002060SBE2@EME
RED1002057SBE2@EME,Red Energy,Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED1002057SBE2@EME
RED21276SBE15@EME,Red Energy,Standing Offer,STANDING,SINGLE_RATE,,43.78,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED21276SBE15@EME
RED21278SRE15@EME,Red Energy,Standing Offer,STANDING,SINGLE_RATE,,40.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED21278SRE15@EME
RED1002058SRE2@EME,Red Energy,Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED1002058SRE2@EME
RED145170SRE12@EME,Red Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED145170SRE12@EME
RED1002055SBE2@EME,Red Energy,Standing Offer Flat Rate,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED1002055SBE2@EME
RED763406SBE6@EME,Red Energy,Standing Offer (Seasonal Demand),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED763406SBE6@EME
RED21581SBE15@EME,Red Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED21581SBE15@EME
RED145171SBE11@EME,Red Energy,Standing Offer (TOU Seasonal),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED145171SBE11@EME
RED145169SRE14@EME,Red Energy,Standing Offer (TOUCL),STANDING,SINGLE_RATE,,40.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED145169SRE14@EME
RED1002059SBE2@EME,Red Energy,Standing Offer Flat Rate (TOU Seasonal),STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED1002059SBE2@EME
RED21277SRE16@EME,Red Energy,Standing Offer,STANDING,SINGLE_RATE,,40.89,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED21277SRE16@EME
RED21580SBE14@EME,Red Energy,Standing Offer,STANDING,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED21580SBE14@EME
RED927291MRE2@EME,Red Energy,Red EV Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED927291MRE2@EME
RED927290MRE2@EME,Red Energy,Red EV Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED927290MRE2@EME
RED552852MRE15@EME,Red Energy,Red EV Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552852MRE15@EME
RED552858MRE16@EME,Red Energy,Red EV Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552858MRE16@EME
RED552479MBE13@EME,Red Energy,Qantas Red Business Plus,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552479MBE13@EME
RED552470MBE13@EME,Red Energy,Qantas Red Business Plus,MARKET,SINGLE_RATE,,42.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552470MBE13@EME
RED552477MBE14@EME,Red Energy,Qantas Red Business Plus,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552477MBE14@EME
RED552485MBE14@EME,Red Energy,Qantas Red Business Plus,MARKET,SINGLE_RATE,,42.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552485MBE14@EME
RED552475MBE12@EME,Red Energy,Qantas Red Business Plus (Seasonal Demand),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552475MBE12@EME
RED552414MRE16@EME,Red Energy,Qantas Red Saver (Bundled),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552414MRE16@EME
RED552409MRE17@EME,Red Energy,Qantas Red Saver (Bundled),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552409MRE17@EME
RED552384MRE15@EME,Red Energy,Qantas Red Saver (Bundled),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552384MRE15@EME
RED552376MRE16@EME,Red Energy,Qantas Red Saver (Bundled),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552376MRE16@EME
RED552378MRE17@EME,Red Energy,Qantas Red Saver (Bundled)(TOUCL),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552378MRE17@EME
RED552326MRE16@EME,Red Energy,Qantas Red Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552326MRE16@EME
RED552328MRE17@EME,Red Energy,Qantas Red Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552328MRE17@EME
RED552297MRE17@EME,Red Energy,Qantas Red Saver (TOUCL),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552297MRE17@EME
RED899460MRE3@EME,Red Energy,Red Rotary D9815 Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED899460MRE3@EME
RED552294MRE16@EME,Red Energy,Qantas Red Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552294MRE16@EME
RED552295MRE15@EME,Red Energy,Qantas Red Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552295MRE15@EME
RED552772MRE14@EME,Red Energy,Red BCNA Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552772MRE14@EME
RED552771MRE14@EME,Red Energy,Red BCNA Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552771MRE14@EME
RED552769MRE15@EME,Red Energy,Red BCNA Saver (TOUCL),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552769MRE15@EME
RED899433MRE3@EME,Red Energy,Red Rotary D9815 Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED899433MRE3@EME
RED899412MRE3@EME,Red Energy,Red Rotary D9815 Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED899412MRE3@EME
RED552210MBE12@EME,Red Energy,Red Business Saver,MARKET,SINGLE_RATE,,42.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552210MBE12@EME
RED552217MBE12@EME,Red Energy,Red Business Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552217MBE12@EME
RED552203MBE13@EME,Red Energy,Red Business Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552203MBE13@EME
RED552213MBE13@EME,Red Energy,Red Business Saver,MARKET,SINGLE_RATE,,42.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552213MBE13@EME
RED552209MRE14@EME,Red Energy,Living Energy Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552209MRE14@EME
RED552198MRE13@EME,Red Energy,Living Energy Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552198MRE13@EME
RED552710MRE15@EME,Red Energy,Red BCNA Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552710MRE15@EME
RED552712MRE13@EME,Red Energy,Red BCNA Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552712MRE13@EME
RED899396MRE3@EME,Red Energy,Red Rotary D9815 Saver (TOUCL),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED899396MRE3@EME
RED899377MRE3@EME,Red Energy,Red Rotary D9815 Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED899377MRE3@EME
RED552675MRE15@EME,Red Energy,Red Wildlife Saver (TOUCL),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552675MRE15@EME
RED552649MRE15@EME,Red Energy,Red Wildlife Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552649MRE15@EME
RED552641MRE14@EME,Red Energy,Red Wildlife Saver,MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552641MRE14@EME
RED552644MRE14@EME,Red Energy,Red Wildlife Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552644MRE14@EME
RED552636MRE13@EME,Red Energy,Red Wildlife Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552636MRE13@EME
RED552148MBE11@EME,Red Energy,Red Business Saver (TOU Seasonal),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552148MBE11@EME
RED552133MRE14@EME,Red Energy,Living Energy Saver (TOUCL),MARKET,SINGLE_RATE,,39.03,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552133MRE14@EME
RED552134MBE11@EME,Red Energy,Red Business Saver (Seasonal Demand),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552134MBE11@EME
RED552141MRE12@EME,Red Energy,Living Energy Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552141MRE12@EME
RED552132MRE13@EME,Red Energy,Living Energy Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552132MRE13@EME
RED552596MBE14@EME,Red Energy,Qantas Red Business Saver,MARKET,SINGLE_RATE,,42.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552596MBE14@EME
RED552600MBE13@EME,Red Energy,Qantas Red Business Saver,MARKET,SINGLE_RATE,,42.3,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552600MBE13@EME
RED552597MBE13@EME,Red Energy,Qantas Red Business Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552597MBE13@EME
RED552594MBE14@EME,Red Energy,Qantas Red Business Saver,MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552594MBE14@EME
RED552536MBE12@EME,Red Energy,Qantas Red Business Plus (TOU Seasonal),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552536MBE12@EME
RED552554MBE12@EME,Red Energy,Qantas Red Business Saver (TOU Seasonal),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552554MBE12@EME
RED552550MBE12@EME,Red Energy,Qantas Red Business Saver (Seasonal Demand),MARKET,TIME_OF_USE,,,44.0,,False,https://www.energymadeeasy.gov.au/plan?id=RED552550MBE12@EME
AMB1043554MRE1@EME,Amber Electric,No Feed-In + CBA Yello Gold: Variable Prices (estimate),MARKET,SINGLE_RATE,,28.957,,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043554MRE1@EME
AMB1043560MRE1@EME,Amber Electric,No Feed-In + Yello Diamond: Variable Prices (estimate),MARKET,SINGLE_RATE,,28.957,,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043560MRE1@EME
AMB1043548MRE1@EME,Amber Electric,No Feed-In + CBA Yello Plus: Variable Prices (estimate),MARKET,SINGLE_RATE,,28.957,,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043548MRE1@EME
AMB1043542MRE1@EME,Amber Electric,No Feed-In + CBA Yello: Variable Prices (estimate only),MARKET,SINGLE_RATE,,28.957,,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043542MRE1@EME
AMB1043536MRE1@EME,Amber Electric,No Feed-In: Variable Prices (estimate only),MARKET,SINGLE_RATE,,28.957,,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043536MRE1@EME
AMB1043524MRE1@EME,Amber Electric,Solar + CBA Yello Gold: Variable Prices (estimate only),MARKET,SINGLE_RATE,,41.818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043524MRE1@EME
AMB1043518MRE1@EME,Amber Electric,Solar + CBA Yello Plus: Variable Prices (estimate only),MARKET,SINGLE_RATE,,41.818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043518MRE1@EME
AMB1043530MRE1@EME,Amber Electric,Solar + CBA Yello Diamond: Variable Prices (estimate),MARKET,SINGLE_RATE,,41.818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043530MRE1@EME
AMB1043512MRE1@EME,Amber Electric,Solar Only + CBA Yello: Variable Prices (estimate only),MARKET,SINGLE_RATE,,41.818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043512MRE1@EME
AMB1043500MRE1@EME,Amber Electric,Battery + Solar: Variable Wholesale Prices (estimate),MARKET,SINGLE_RATE,,23.573,12.85,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043500MRE1@EME
AMB1042968SBE1@EME,Amber Electric,Standing Offer: Fixed Rate Small Business,STANDING,SINGLE_RATE,,43.9601,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042968SBE1@EME
AMB1043506MRE1@EME,Amber Electric,Solar Only: Variable Prices (estimate only),MARKET,SINGLE_RATE,,41.818,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1043506MRE1@EME
AMB1042961SRE1@EME,Amber Electric,Standing Offer: Fixed Rate + Controlled Load,STANDING,SINGLE_RATE,,36.4266,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042961SRE1@EME
AMB1042951MBE1@EME,Amber Electric,Amber Small Business Plan (Extra Large Usage),MARKET,SINGLE_RATE,,48.9009,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042951MBE1@EME
AMB1042933MBE1@EME,Amber Electric,Amber Small Business Plan (Small Usage),MARKET,SINGLE_RATE,,48.9009,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042933MBE1@EME
AMB1042920MRE1@EME,Amber Electric,CommBank Yello Diamond,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042920MRE1@EME
AMB1042914MRE1@EME,Amber Electric,CommBank Yello Gold,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042914MRE1@EME
AMB1042956SRE1@EME,Amber Electric,Standing Offer: Fixed Rate,STANDING,SINGLE_RATE,,36.4266,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042956SRE1@EME
AMB1042945MBE1@EME,Amber Electric,Amber Small Business Plan (Large Usage),MARKET,SINGLE_RATE,,48.9009,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042945MBE1@EME
AMB1042927MBE1@EME,Amber Electric,Amber Small Business Plan (Extra Small Usage),MARKET,SINGLE_RATE,,48.9009,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042927MBE1@EME
AMB1042939MBE1@EME,Amber Electric,Amber Small Business Plan (Medium Usage),MARKET,SINGLE_RATE,,48.9009,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042939MBE1@EME
AMB1042921MRE1@EME,Amber Electric,Amber Plan for Energy Masters,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042921MRE1@EME
AMB1042890MRE1@EME,Amber Electric,CL + CommBank Yello Gold,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042890MRE1@EME
AMB1042902MRE1@EME,Amber Electric,CommBank Yello,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042902MRE1@EME
AMB1042878MRE1@EME,Amber Electric,CL + CommBank Yello,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042878MRE1@EME
AMB1042866MRE1@EME,Amber Electric,Amber Plan,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042866MRE1@EME
AMB1042872MRE1@EME,Amber Electric,Amber Plan + Controlled Load,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042872MRE1@EME
AMB1042884MRE1@EME,Amber Electric,CL + CommBank Yello Plus,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042884MRE1@EME
AMB1042908MRE1@EME,Amber Electric,CommBank Yello Plus,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042908MRE1@EME
AMB1042896MRE1@EME,Amber Electric,CL + CommBank Yello Diamond,MARKET,SINGLE_RATE,,41.3675,0.0,,False,https://www.energymadeeasy.gov.au/plan?id=AMB1042896MRE1@EME
